symbol,timeframe,lookback,threshold,atr_mult,trend_filter,session_window,trades,win_rate,expectancy,total_R
ES,1d,12,0.015,3.5,off,all_hours,33,39.4,-0.212,-7.0
ES,1d,12,0.02,2.0,off,all_hours,62,53.2,0.065,4.03
ES,1d,12,0.02,2.5,off,all_hours,49,51.0,0.02,0.98
ES,1d,12,0.02,3.0,off,all_hours,37,56.8,0.135,5.0
ES,1d,12,0.02,3.5,off,all_hours,33,48.5,-0.03,-0.99
ES,1d,12,0.025,2.0,off,all_hours,55,52.7,0.055,3.02
ES,1d,12,0.025,2.5,off,all_hours,45,53.3,0.067,3.02
ES,1d,12,0.025,3.0,off,all_hours,33,57.6,0.152,5.02
ES,1d,12,0.025,3.5,off,all_hours,31,48.4,-0.032,-0.99
ES,1d,12,0.03,2.0,off,all_hours,45,51.1,0.022,0.99
ES,1d,12,0.03,2.5,off,all_hours,38,50.0,0.0,0.0
ES,1d,12,0.03,3.0,off,all_hours,32,43.8,-0.125,-4.0
ES,1d,12,0.03,3.5,off,all_hours,28,42.9,-0.143,-4.0
ES,1d,20,0.01,2.0,off,all_hours,52,51.9,0.038,1.98
ES,1d,20,0.01,2.5,off,all_hours,41,53.7,0.073,2.99
ES,1d,20,0.01,3.0,off,all_hours,34,52.9,0.059,2.01
ES,1d,20,0.01,3.5,off,all_hours,25,52.0,0.04,1.0
ES,1d,20,0.015,2.0,off,all_hours,59,45.8,-0.085,-5.02
ES,1d,20,0.015,2.5,off,all_hours,45,51.1,0.022,0.99
ES,1d,20,0.015,3.0,off,all_hours,36,50.0,0.0,0.0
ES,1d,20,0.015,3.5,off,all_hours,29,44.8,-0.103,-2.99
ES,1d,20,0.02,2.0,off,all_hours,56,50.0,0.0,0.0
ES,1d,20,0.02,2.5,off,all_hours,46,47.8,-0.043,-1.98
ES,1d,20,0.02,3.0,off,all_hours,34,50.0,0.0,0.0
ES,1d,20,0.02,3.5,off,all_hours,29,44.8,-0.103,-2.99
ES,1d,20,0.025,2.0,off,all_hours,54,55.6,0.111,5.99
